13.0555362701;-73.4208450317;-22.3246459961
12.9727153778;-73.4079437256;-22.5792179108
12.8237762451;-73.3860397339;-22.4970302582
12.9455652237;-73.3597717285;-22.744600296
12.8877897263;-73.315071106;-22.586479187
12.9914169312;-73.3488616943;-22.540807724
13.0885457993;-73.482925415;-22.5849781036
13.1124000549;-73.5166625977;-22.4489250183
13.2262945175;-73.5947647095;-22.6559715271
13.1472988129;-73.5984802246;-22.8030910492
13.178524971;-73.6025619507;-23.0035972595
13.1357250214;-73.6269989014;-23.2880249023
13.4050750732;-73.6809616089;-22.9301185608
13.3502664566;-73.6352005005;-22.7965869904
13.4076633453;-73.7020339966;-22.5182437897
13.5722694397;-73.6831970215;-22.5406112671
13.7083892822;-73.6344528198;-22.5347900391
13.6099863052;-73.6707763672;-22.7136974335
13.4492549896;-73.7389907837;-22.5678424835
13.502415657;-73.5700302124;-22.6920909882
13.4537830353;-73.5632171631;-22.7711334229
13.4256238937;-73.5571670532;-23.0768013
13.5666666031;-73.5667572021;-23.0707416534
13.4764575958;-73.6217346191;-23.2137584686
13.5692386627;-73.5049057007;-23.2575683594
13.6058387756;-73.5964050293;-23.4407043457
13.6446714401;-73.5456924438;-23.608745575
13.7063350677;-73.4727630615;-23.4210281372
13.6206903458;-73.5591125488;-23.2285480499
13.5272836685;-73.4976043701;-23.2687835693
13.424533844;-73.4812164307;-23.4916152954
13.4460411072;-73.4025878906;-23.475030899
13.5477457047;-73.367980957;-23.819355011
13.5370063782;-73.2621536255;-23.4232540131
13.4737987518;-73.2275390625;-23.0661392212
13.4409141541;-73.3911437988;-22.9626274109
13.2155714035;-73.2590026855;-23.1692867279
13.2095947266;-73.1686782837;-22.8271064758
13.2437963486;-73.1412582397;-22.8112277985
13.2834043503;-73.1983718872;-22.8075141907
13.210436821;-73.225769043;-22.7634220123
13.2450284958;-73.2207489014;-22.7631759644
13.2820177078;-73.3292617798;-22.864490509
13.1901845932;-73.1611785889;-22.7941665649
13.186258316;-73.3482437134;-22.9626789093
13.1679344177;-73.2667541504;-23.0560245514
13.0337266922;-73.2336654663;-23.1219825745
13.1869831085;-73.1828689575;-23.1536636353
13.2577848434;-73.3395233154;-22.9200954437
13.2728338242;-73.3332977295;-23.160320282
13.3185663223;-73.3689727783;-23.1228790283
13.2635307312;-73.5759735107;-23.2667541504
13.2825841904;-73.6137084961;-23.1145439148
13.2710866928;-73.5805435181;-23.306344986
13.2531414032;-73.3905792236;-23.4182491302
13.2568035126;-73.3749465942;-23.2446117401
13.3687620163;-73.5100631714;-23.2601318359
13.2328634262;-73.5812988281;-23.1989212036
13.3059644699;-73.6455078125;-23.4888286591
14.0749483109;-73.8488235474;-23.4817886353
13.9479532242;-73.9105224609;-23.4780464172
13.79164505;-73.9260177612;-23.2377357483
13.7345647812;-73.8543167114;-23.2206783295
13.7639427185;-73.8200378418;-23.3850288391
13.6611385345;-73.7295837402;-23.2627563477
13.848742485;-73.6042480469;-23.3355121613
13.8166389465;-73.585609436;-23.47615242
13.8750123978;-73.6344833374;-23.4049320221
13.8919086456;-73.7687454224;-23.4157676697
13.7882709503;-73.9143753052;-23.272228241
13.7676467896;-73.9354400635;-23.3295078278
13.8343524933;-73.845993042;-23.515045166
13.8123540878;-73.7465286255;-23.2253513336
13.8562107086;-73.7176818848;-23.2788486481
13.654633522;-73.6237411499;-23.2568492889
13.5150384903;-73.5763778687;-23.4638938904
13.5661077499;-73.6942062378;-23.2469062805
13.6087789536;-73.5623397827;-23.3072986603
13.6396255493;-73.5969009399;-23.6092529297
13.7873935699;-73.6548843384;-23.7308425903
13.764749527;-73.6490707397;-23.6487579346
13.7753782272;-73.706741333;-23.6104373932
13.7275381088;-73.7346038818;-23.7550106049
13.5964546204;-73.9024047852;-23.763507843
13.6450204849;-73.7345657349;-23.7656764984
13.5986881256;-73.7738418579;-23.7410640717
13.5952224731;-73.6821594238;-23.5969200134
13.6465616226;-73.7048797607;-23.6499385834
13.7185239792;-73.6269760132;-23.923576355
13.7226486206;-73.6492156982;-23.8838920593
13.7138051987;-73.6670150757;-23.7950649261
13.6949243546;-73.6917266846;-23.9240455627
13.5974197388;-73.5304641724;-23.8675117493
13.5802164078;-73.5772781372;-23.7453269958
13.6439218521;-73.6326217651;-23.6910934448
13.8001422882;-73.5377731323;-23.572725296
13.8255624771;-73.6631851196;-23.5230388641
13.7397947311;-73.5872802734;-23.481508255
13.7316160202;-73.6233673096;-23.4074497223
13.7364110947;-73.7265319824;-23.0701389313
13.8474674225;-73.7148590088;-22.7850131989
13.7629776001;-73.7141571045;-22.5949230194
13.677772522;-73.7579193115;-22.6037864685
13.6297855377;-73.8039703369;-22.7787322998
13.6761598587;-73.7237930298;-22.8880386353
13.6591959;-73.8007659912;-22.6509151459
13.7451248169;-73.7668075562;-22.8404636383
13.4854631424;-73.6673202515;-22.9671478271
13.3004646301;-73.5781860352;-22.620513916
13.3777933121;-73.5486221313;-22.6560230255
13.526766777;-73.6553573608;-22.8444137573
13.5519790649;-73.5265350342;-22.5781097412
13.3824234009;-73.7635116577;-22.6767539978
13.4916973114;-73.6904830933;-23.1715431213
13.5011396408;-73.7223052979;-23.179649353
13.5428371429;-73.6456222534;-23.569940567
13.5519924164;-73.6125030518;-23.7529773712
13.4240207672;-73.7484664917;-23.5819511414
13.5094642639;-73.6675872803;-23.6920681
13.4553766251;-73.6297073364;-23.6428222656
13.3424444199;-73.5086517334;-23.467622757
13.4227437973;-73.5108108521;-23.0946979523
13.3905792236;-73.4310684204;-23.1742305756
13.4248914719;-73.4641342163;-23.1790733337
13.3540182114;-73.4609527588;-23.1898422241
13.3296098709;-73.5033340454;-23.3993625641
13.3908805847;-73.5167312622;-23.2907485962
13.3034563065;-73.3835449219;-23.5361919403
13.3407554626;-73.4538650513;-23.5370063782
13.2910699844;-73.5263748169;-23.3773784637
13.3059549332;-73.6577911377;-23.4569644928
13.3979816437;-73.7191314697;-23.4776878357
13.4296312332;-73.7221908569;-23.5981388092
13.4291477203;-73.6393508911;-23.8167934418
13.4989871979;-73.6927719116;-23.8852443695
13.5036334991;-73.6793899536;-23.6280860901
13.4494028091;-73.7119522095;-23.7319126129
13.3973531723;-73.8230514526;-23.6111869812
13.4661073685;-73.7559814453;-23.4368038177
13.6363687515;-73.7595748901;-23.5478343964
13.6334857941;-73.8278274536;-23.7081356049
13.6402635574;-73.7480621338;-23.5948066711
13.6628370285;-73.6674423218;-23.5524158478
13.7519702911;-73.6999511719;-23.4659423828
13.6190881729;-73.6443023682;-23.3297271729
13.6074466705;-73.5500411987;-23.3485832214
13.6482810974;-73.4469604492;-23.4336338043
13.6073799133;-73.6179504395;-23.2062206268
13.6343450546;-73.7379226685;-23.2738361359
13.6280050278;-73.7432327271;-23.3575019836
13.6620044708;-73.6978683472;-23.2520294189
13.7177610397;-73.7118530273;-23.4432086945
13.742433548;-73.7063217163;-23.443271637
13.7324056625;-73.8535232544;-23.4750766754
13.5540819168;-73.7826538086;-23.5601520538
13.5968418121;-73.8076858521;-23.5842018127
13.6232252121;-73.7771148682;-23.5286769867
13.5734596252;-73.7459869385;-23.4857063293
13.6211690903;-73.7844238281;-23.4261493683
13.4161624908;-73.8565368652;-23.4387893677
13.4592552185;-74.0140075684;-23.1391963959
13.4155511856;-73.9196548462;-22.7101192474
13.3951320648;-73.9108505249;-22.7377376556
13.4184913635;-73.9832229614;-22.7783966064
13.3565502167;-74.0454406738;-22.8569736481
13.4697742462;-73.9742126465;-22.7234725952
13.4384298325;-73.8762207031;-22.548330307
13.5412893295;-73.7702941895;-22.7968463898
13.5300416946;-73.7633895874;-22.9006576538
13.5538005829;-73.6954345703;-23.2776527405
13.5035572052;-73.6010894775;-23.4283447266
13.3996782303;-73.4800491333;-23.4071044922
13.2066888809;-73.4608154297;-23.2947502136
13.156537056;-73.6106033325;-23.128900528
13.2381162643;-73.6302871704;-23.148727417
13.1161413193;-73.7226638794;-23.0196819305
13.2838277817;-73.7942352295;-23.0927391052
13.0889511108;-73.577507019;-22.7351551056
13.1773796082;-73.7224807739;-22.6986541748
13.1300153732;-73.6727218628;-22.8587379456
13.1165046692;-73.6062240601;-22.6256275177
12.9800205231;-73.5843582153;-22.648563385
13.1349821091;-73.7171478271;-22.690202713
13.3052587509;-73.4863815308;-22.5760993958
13.2473125458;-73.4673156738;-22.7102470398
13.2443790436;-73.5535888672;-22.9916248322
13.2257204056;-73.6287918091;-22.9651813507
13.2389268875;-73.6553497314;-23.0075454712
13.2320289612;-73.6764984131;-22.9902210236
13.2971668243;-73.7445220947;-23.1840724945
13.3215322495;-73.7647247314;-23.3386516571
13.2566299438;-73.5888137817;-23.2188644409
13.2433204651;-73.7139968872;-22.9675598145
13.2777547836;-73.6734008789;-22.9294204712
13.2617349625;-73.6015396118;-22.6768074036
13.177696228;-73.5366439819;-22.7093849182
12.9283838272;-73.6679992676;-22.7547721863
13.0238513947;-73.7498016357;-22.594335556
13.0914773941;-73.8422698975;-22.7946147919
13.1113500595;-73.8425521851;-22.933385849
13.1517372131;-73.9331054688;-23.1074485779
13.0979633331;-73.8467941284;-23.1526107788
13.0863428116;-73.9187927246;-23.2846698761
13.0962018967;-73.7680969238;-23.4093399048
13.0980358124;-73.6870651245;-23.454996109
13.2219724655;-73.6639556885;-23.3356151581
13.2620773315;-73.7017364502;-22.9934425354
13.1896829605;-73.6628112793;-22.7206096649
13.2509098053;-73.7569656372;-22.636138916
13.2182598114;-73.740737915;-22.6328334808
12.9933786392;-73.7632217407;-22.9815101624
13.093457222;-73.831703186;-22.8299160004
12.9676427841;-73.8381576538;-22.7909660339
13.0264501572;-73.9414291382;-22.7630119324
13.0589141846;-73.9437408447;-23.1233119965
13.0211458206;-73.962928772;-22.9765300751
13.0473957062;-74.0514526367;-23.1501560211
13.0633983612;-73.9591445923;-23.1698589325
13.0396280289;-74.0426635742;-23.1514263153
13.0290336609;-74.0527114868;-23.3104705811
13.2158384323;-74.0128707886;-23.4331932068
13.1830787659;-73.9617614746;-23.4317321777
13.2674379349;-73.8891448975;-23.2776184082
13.3390798569;-73.8346099854;-23.8391342163
13.2536468506;-73.9995727539;-23.599811554
13.1480741501;-74.1413879395;-23.6915588379
13.0649213791;-73.89402771;-23.8169574738
13.2278938293;-73.9817352295;-23.7599697113
13.3879756927;-73.8204421997;-23.9818840027
13.3444108963;-73.8926086426;-23.8978481293
13.300201416;-73.7135772705;-23.8102321625
13.2702617645;-73.7172622681;-23.6411209106
13.3215770721;-73.6867904663;-23.7318534851
13.3736810684;-73.7133789062;-23.7776107788
13.3407535553;-73.5703277588;-23.7502994537
13.3251342773;-73.4843063354;-23.7016868591
13.401930809;-73.54637146;-23.6733226776
13.543838501;-73.427947998;-23.7067584991
13.4989347458;-73.5673828125;-23.8040237427
13.3925819397;-73.6891479492;-23.8922100067
13.4314432144;-73.7667388916;-23.6665477753
13.3390455246;-73.730758667;-23.6331100464
13.2041702271;-73.7230453491;-23.7933235168
13.204454422;-73.7645111084;-23.6067810059
13.112364769;-73.7567749023;-23.4975013733
13.0936222076;-73.8352508545;-23.6233158112
13.2055864334;-73.7479324341;-23.6524906158
13.1123886108;-73.8501434326;-23.6712551117
13.0498123169;-73.9658126831;-23.7133350372
13.096452713;-73.9534301758;-23.5072669983
13.1034231186;-73.7902679443;-23.5515346527
13.1665859222;-73.8908920288;-23.8237018585
13.1608829498;-73.8368453979;-23.5532398224
13.1010446548;-73.8486175537;-23.5118904114
12.9251728058;-73.8106002808;-23.6346130371
13.0902261734;-73.8297119141;-23.7333965302
12.9033708572;-73.9424362183;-23.6107273102
12.7486963272;-73.8194656372;-23.16929245
12.837228775;-73.9033584595;-23.1850395203
12.8657636642;-73.9422149658;-23.0263595581
12.9513845444;-73.8721542358;-23.0984649658
13.0479316711;-73.9244689941;-22.8723678589
12.9824676514;-73.9240875244;-22.918712616
12.9215021133;-73.9515686035;-23.042224884
12.8189401627;-73.809677124;-23.0327224731
13.003320694;-73.880821228;-22.8809089661
13.0230865479;-73.8176345825;-22.7271194458
13.0187149048;-73.7383270264;-22.6964263916
12.9957056046;-73.6968612671;-22.7610740662
13.1141119003;-73.7269363403;-23.0488357544
13.137597084;-73.7677383423;-22.9993438721
13.2418308258;-73.8172531128;-23.3682327271
13.3063564301;-73.8633728027;-23.2951278687
13.3321266174;-73.9384536743;-23.5230007172
13.2748317719;-73.8685073853;-23.4677753448
13.2017440796;-73.8121566772;-23.4229946136
13.2122058868;-73.9426345825;-23.4329872131
13.2087688446;-73.9622650146;-23.4559383392
13.2266626358;-74.0066680908;-23.4029026031
13.2863378525;-74.0546722412;-23.1850204468
13.2759904861;-73.9056091309;-23.2193317413
13.359793663;-73.9684829712;-23.1017208099
13.4073972702;-74.0060958862;-23.3720340729
13.4537525177;-73.9809799194;-23.2567424774
13.4804477692;-74.0453796387;-23.1311225891
13.3902587891;-74.1513366699;-23.1236763
13.4324741364;-74.1692276001;-23.4104919434
13.4715538025;-74.1505279541;-23.4069385529
13.4042253494;-73.9930343628;-23.4741344452
13.4248743057;-74.020072937;-23.5948314667
13.5331764221;-74.1448059082;-23.5854454041
13.5266246796;-74.0626068115;-23.6721401215
13.3764772415;-74.0057220459;-23.8339519501
13.2969961166;-74.0854721069;-23.7456264496
13.2426977158;-74.2004547119;-23.5673656464
13.1718664169;-74.1565322876;-23.5083065033
13.5131511688;-74.2449493408;-23.6428699493
13.4826097488;-74.384475708;-23.7705173492
13.5602025986;-74.5542678833;-23.7670593262
13.4196605682;-74.4331741333;-23.886220932
13.4763479233;-74.4799041748;-23.8981132507
13.5575971603;-74.3091812134;-23.9449577332
13.5779743195;-74.3358764648;-23.8254489899
13.5544557571;-74.4634094238;-23.8302898407
13.3742246628;-74.2925186157;-23.8583774567
13.4408836365;-74.1881103516;-23.5385456085
13.3685178757;-74.1302719116;-23.4951114655
13.3520517349;-74.0340881348;-23.3956546783
13.3402805328;-74.1433181763;-23.2557296753
13.3569231033;-74.1005859375;-23.4258441925
13.2302961349;-74.0366668701;-23.4094390869
13.301908493;-74.0334243774;-23.3013038635
13.4470281601;-74.1611175537;-23.4076862335
13.4285421371;-74.0924530029;-23.430562973
13.4495725632;-74.0891952515;-23.3089580536
13.5515413284;-74.0542297363;-23.1418914795
13.5603780746;-74.0811691284;-23.1320438385
13.5599184036;-74.0633773804;-23.0553512573
13.4499025345;-74.030708313;-22.9736976624
13.1777858734;-74.0130310059;-22.9521274567
13.1699142456;-74.0249023438;-22.7988834381
13.2652578354;-74.1531829834;-23.0100536346
13.1763029099;-74.1527862549;-22.9155349731
13.2053356171;-74.1084442139;-22.9678516388
13.1726102829;-73.9368362427;-23.0328216553
13.1939582825;-73.969871521;-22.9029140472
13.1278467178;-73.9380493164;-23.0186023712
13.046251297;-74.1197814941;-23.4028911591
13.0599508286;-74.1375961304;-23.4224319458
13.1100902557;-74.1014404297;-23.5198192596
13.2295198441;-74.1409988403;-23.6919555664
13.2410402298;-74.0547180176;-23.3049201965
13.2945270538;-74.1371612549;-23.4233703613
13.0281333923;-74.070098877;-23.1678714752
13.1143627167;-74.1322250366;-23.3733692169
13.1553735733;-74.0638122559;-23.3341999054
13.3008937836;-74.0391998291;-23.2065830231
13.1732940674;-74.0489044189;-23.3830699921
13.3097105026;-73.9594345093;-23.2876319885
13.4356079102;-74.056678772;-23.366601944
13.4160575867;-74.0488586426;-23.2180900574
13.3367338181;-74.1148529053;-23.1275482178
13.2694702148;-74.2004623413;-23.3569259644
13.5102043152;-74.2965393066;-23.2926807404
13.3934516907;-74.1944503784;-23.1632652283
13.2263851166;-74.1572952271;-22.8994922638
13.1674690247;-74.224105835;-22.803440094
13.1338586807;-74.2725067139;-22.6013298035
13.1427736282;-74.2322387695;-22.6350364685
13.1365146637;-74.227645874;-22.7782306671
13.1333551407;-74.2293777466;-22.9735431671
13.1684293747;-74.2878570557;-23.0676498413
13.1281909943;-74.3510131836;-22.9978542328
13.1413116455;-74.5148925781;-22.9456481934
13.1168384552;-74.5942077637;-23.0826797485
13.1240882874;-74.574180603;-22.9808654785
13.0596590042;-74.3932800293;-23.0359306335
13.0955467224;-74.4135665894;-22.9827156067
13.0561676025;-74.3840179443;-22.8460941315
13.0665140152;-74.2991104126;-22.6990432739
12.9440107346;-74.2906341553;-22.7876358032
13.1018657684;-74.2480621338;-22.8762264252
13.180644989;-74.1622772217;-23.050868988
13.2030334473;-74.3814163208;-22.8837871552
13.2037811279;-74.392829895;-22.8220233917
13.1389465332;-74.2372512817;-22.8793334961
13.3002872467;-74.3981399536;-22.7705059052
13.2347593307;-74.4955673218;-22.771944046
13.3167314529;-74.2764129639;-22.8906211853
13.2026052475;-74.2121963501;-22.6643009186
13.1350536346;-74.2956466675;-22.7315177917
13.2074747086;-74.2583312988;-22.4116611481
13.1533050537;-74.2991638184;-22.4610557556
13.2939958572;-74.3854980469;-22.4117679596
13.3601102829;-74.358291626;-22.3058376312
13.2939491272;-74.3000259399;-22.5295505524
13.2602872849;-74.3323364258;-22.7894287109
13.1430130005;-74.2846908569;-22.6517124176
12.9151601791;-74.3120803833;-22.5951862335
13.124083519;-74.322883606;-22.5137786865
12.9890384674;-74.3380203247;-22.5735301971
13.0744428635;-74.6002426147;-22.8311214447
13.0611467361;-74.3706741333;-22.5882740021
13.0879650116;-74.3562927246;-22.4989395142
13.1446151733;-74.215057373;-22.6289920807
13.3089542389;-74.1927185059;-23.1330528259
13.2431898117;-74.1228713989;-23.0208129883
13.2894573212;-74.2030715942;-23.1271266937
13.2744512558;-74.1708984375;-23.1395740509
13.3500642776;-73.9317703247;-23.3136043549
13.3944702148;-73.9555740356;-23.072052002
13.5039262772;-73.8728179932;-23.3382453918
13.4958810806;-73.8903579712;-23.357460022
13.6572160721;-73.7763214111;-23.6580047607
13.615404129;-73.8749008179;-23.6787853241
13.6727266312;-73.9658660889;-23.8528575897
13.5671625137;-74.2395782471;-23.9074077606
13.6693401337;-74.3085784912;-24.1171035767
13.5482797623;-74.3900299072;-23.9603652954
13.5898475647;-74.5069274902;-24.1518230438
13.5841369629;-74.488609314;-23.8440113068
13.5676574707;-74.4780197144;-24.0459976196
13.6674156189;-74.3204727173;-23.7440986633
13.6661968231;-74.3738708496;-23.4135112762
13.6108760834;-74.4319458008;-23.3929805756
13.5940599442;-74.3658370972;-23.4612388611
13.4702558517;-74.182434082;-23.2895698547
13.479013443;-74.1665496826;-23.2618408203
13.280295372;-74.1062698364;-23.0797863007
13.3596200943;-74.1512832642;-23.0587062836
13.4031419754;-74.1980438232;-23.1191101074
13.3137207031;-74.0309677124;-23.1025505066
13.4488019943;-74.0189590454;-22.9918117523
13.5905828476;-73.9031677246;-22.7727375031
13.6795635223;-73.8598327637;-22.9406414032
13.5217695236;-73.8169937134;-22.821762085
13.5110998154;-73.7891082764;-23.0252056122
13.5011024475;-73.5757522583;-23.0001583099
13.5602235794;-73.3662643433;-23.0863761902
13.7677173615;-73.3249206543;-23.1734352112
13.7007741928;-73.4181671143;-23.2166137695
13.7197999954;-73.5169296265;-23.0672969818
13.6271829605;-73.4086303711;-22.8742961884
13.8130102158;-73.3259963989;-22.6478729248
13.6346111298;-73.3165054321;-22.6656570435
13.6629838943;-73.4627838135;-22.9283561707
13.6339225769;-73.3656234741;-22.9078159332
13.5178279877;-73.3042984009;-22.6201782227
13.5896806717;-73.3365097046;-22.3964328766
13.695309639;-73.4462585449;-22.6189041138
13.7572431564;-73.4442596436;-22.5724124908
13.6988115311;-73.4353103638;-22.5836906433
13.7370300293;-73.4740982056;-22.7110557556
13.7489128113;-73.4656600952;-22.7319278717
13.8905391693;-73.3879928589;-22.6112308502
13.7840938568;-73.4746322632;-22.5781269073
13.6778078079;-73.5717773438;-22.5630512238
13.6364908218;-73.4588775635;-22.4359436035
13.6247701645;-73.3060379028;-22.6040325165
13.5604839325;-73.2451477051;-22.6772975922
13.6744432449;-73.1251449585;-22.8743362427
13.8479194641;-73.2166137695;-22.9345169067
13.9068489075;-73.3060836792;-22.8074245453
13.9128370285;-73.3202438354;-22.8545284271
13.8923883438;-73.3704528809;-22.9573135376
13.9487466812;-73.2822952271;-22.963809967
13.9639806747;-73.2899932861;-23.045841217
13.9131402969;-73.4134902954;-23.1396064758
13.8055610657;-73.5341262817;-23.1293525696
13.740275383;-73.7270889282;-23.0106697083
13.7681646347;-73.5722427368;-23.050031662
13.8202114105;-73.5734634399;-22.8635063171
14.3288650513;-73.6330413818;-22.3626022339
14.5184869766;-73.6024856567;-22.5374069214
14.7314662933;-73.5117492676;-22.5352878571
14.8003311157;-73.5228881836;-22.3187942505
14.6452655792;-73.6357192993;-22.1795063019
14.6708774567;-73.6084136963;-22.5142803192
14.7975120544;-73.887046814;-22.7027587891
14.5259141922;-74.4986343384;-22.97564888
13.7352151871;-75.6358413696;-24.183927536
13.6680383682;-76.0747528076;-25.1675014496
13.7411003113;-76.0619888306;-25.7699356079
13.89412117;-76.1109008789;-25.8052692413
13.8923692703;-76.226348877;-26.0817222595
14.5999355316;-76.3345489502;-26.3334217072
15.2956047058;-76.4175033569;-26.4868202209
15.2496356964;-76.3246536255;-26.0645217896
14.9947366714;-75.9325485229;-25.4298496246
14.9214849472;-75.7781219482;-25.0620326996
14.9019374847;-75.6719589233;-24.7984867096
14.8060073853;-75.6316146851;-24.3734416962
14.6774225235;-75.5925598145;-24.1578674316
14.6886510849;-75.7493743896;-23.8467960358
14.6551132202;-75.6876983643;-23.7710170746
14.5421543121;-75.5304412842;-23.5802631378
14.4403972626;-75.5336456299;-23.567533493
15.0437030792;-75.5181655884;-23.4977588654
14.9596576691;-75.6387481689;-23.3423061371
15.024772644;-75.4553222656;-23.23072052
14.8365116119;-75.3898925781;-23.0551605225
14.9272241592;-75.4134597778;-23.1889019012
15.0340938568;-75.501121521;-23.0751667023
14.7260904312;-75.5875320435;-23.1608333588
14.8935289383;-75.5674743652;-23.035451889
14.9459199905;-75.5502166748;-22.9423217773
14.8599805832;-75.6350097656;-23.1816329956
14.8648376465;-75.6034240723;-23.0700340271
14.6610450745;-75.4961700439;-23.0033435822
14.9238109589;-75.5745544434;-22.8841114044
14.7601470947;-75.603302002;-22.900188446
14.7363500595;-75.7967605591;-22.9657058716
14.693652153;-75.7876815796;-23.0420379639
14.6378231049;-75.7800827026;-23.1086063385
14.5928726196;-75.7804641724;-22.8957176208
14.5424375534;-75.8246917725;-23.0299358368
14.4334936142;-75.8200073242;-23.0163211823
14.3957910538;-75.7596664429;-23.3116874695
14.4069843292;-75.836555481;-23.363111496
14.4835586548;-75.66796875;-23.4124507904
14.4974002838;-75.7975997925;-23.3483753204
14.5197305679;-75.6973419189;-23.6986789703
14.4067192078;-75.5200271606;-23.7879695892
14.5907583237;-75.49559021;-23.6288661957
14.473151207;-75.5121994019;-23.3222045898
14.5711956024;-75.510345459;-23.404088974
14.7165145874;-75.4934539795;-23.3006858826
14.8302459717;-75.4012069702;-23.1553649902
15.0684976578;-75.4740219116;-23.6967201233
14.9406299591;-75.686126709;-23.9099979401
14.907705307;-75.7376556396;-24.3426589966
